Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccc2c(c1)CCCC2,7,3.286384976525822,7,14.000000000000002,0.00341505,0.0053075,0.0033443,"['O=C1C(=O)C(c2ccc(Cl)cc2)C(=O)c2ccccc21', 'O=C1OC(Cc2ccccc2)C(=O)c2ccccc21', 'O=C1C(=C2CC(=O)c3ccccc3N2)N=Cc2ccccc21', 'O=C1CC(=O)c2ccccc2O1', 'O=C1Cc2ccccc2C2(CC2)N1', 'O=C1Cc2ccccc2C(=O)N1CC(Br)C(F)c1ccccc1', 'O=C1CC(=O)C(O)(c2ccccc2)c2ccccc21']",10,0.0019631999999999996,20
c1ccc2c(c1)CCC2,6,2.8169014084507045,6,12.0,0.00341505,0.0026327,0.00341505,"['O=C1c2ccccc2C(=O)C1(O)Cc1ccccc1', 'COC(=O)C1(C2(C(=O)OC)CS(=O)(=O)c3ccccc32)SCS1', 'O=CSC1c2ccccc2C(=O)C1c1ccc(Cl)cc1', 'O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1', 'O=C1OC(Cc2ccccc2)c2ccccc21', 'O=C(CO)NC1OC(=O)c2ccccc21']",9,-0.0007823500000000002,20
C=C1CCc2ccccc21,6,2.8169014084507045,3,6.0,0.00341505,0.0004333,0.0034858,"['O=CSC1c2ccccc2C(=O)C1c1ccc(Cl)cc1', 'O=C1OC(Cc2ccccc2)c2ccccc21', 'O=C(CO)NC1OC(=O)c2ccccc21']",10,-0.0030524999999999997,20
C=C1CCCC(=C)C1,5,2.3474178403755865,3,6.0,0.00341505,0.0033443,0.0034858,"['O=C1CCC(=Cc2cccc3cccnc23)C(=O)C1', 'O=C1CCC(C2(CC(=O)c3ccccc3)CCCC(=O)O2)C(=O)N1', 'O=C1OCC(CC(=O)c2ccccc2)C(=O)O1']",8,-0.0001414999999999997,20
C=C1CC(=C)c2ccccc2C1,5,2.3474178403755865,3,6.0,0.00341505,0.0,0.0034858,"['O=C1CC(=O)c2ccccc2O1', 'O=C1Cc2ccccc2C(=O)N1CC(Br)C(F)c1ccccc1', 'O=C1CC(=O)C(O)(c2ccccc2)c2ccccc21']",12,-0.0034858,20
C=C1CCCC(c2ccccc2)C1,4,1.8779342723004695,2,4.0,0.00341505,0.0008203,0.0035655,"['O=CC1CC(=O)OC(c2ccccc2)C1SCc1ccc(Cl)cc1', 'CCOc1ccc(C2OC(=O)CCC2CC)cc1']",13,-0.0027452,20
c1ccc2ccccc2c1,4,1.8779342723004695,2,4.0,0.00341505,0.01595005,0.00334325,"['O=C1CCC(=Cc2cccc3cccnc23)C(=O)C1', 'O=c1c2ccccc2cc(CO)n1CCOCc1ccccc1']",10,0.012606800000000001,20
C=C1CC(=C)c2ccccc21,4,1.8779342723004695,2,4.0,0.00341505,0.00989345,0.00334325,"['O=C1c2ccccc2C(=O)C1(O)Cc1ccccc1', 'O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1']",11,0.0065502,20
C=C1CC(=C)C(=Cc2ccccc2)C1,4,1.8779342723004695,2,4.0,0.00341505,0.02242255,0.00341505,"['O=C1OC(=Cc2ccccc2)C(=O)C1O', 'O=C1OC(=Cc2ccccc2)C(=O)C1c1ccc(O)cc1']",14,0.0190075,20
C=C(CCC(=C)c1ccccc1)Cc1ccccc1,4,1.8779342723004695,3,6.0,0.00341505,0.0034858,0.0033443,"['O=C(COC(=O)c1ccccc1)Nc1ccccc1', 'O=C(Cc1ccccc1)OCC(=O)c1ccccc1', 'O=C(CC(C=CC(F)(F)F)C(=O)c1ccccc1)Nc1ccccc1']",19,0.0001414999999999997,20
C=C1CCCCC1,3,1.4084507042253522,3,6.0,0.00341505,0.001373,0.0036452,"['O=CC1CC(=O)OC(c2ccccc2)C1SCc1ccc(Cl)cc1', 'O=C1CCC(C2(CC(=O)c3ccccc3)CCCC(=O)O2)C(=O)N1', 'CCOc1ccc(C2OC(=O)CCC2CC)cc1']",7,-0.0022722,20
C=C1c2ccccc2C(=C)C1Cc1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0135913,0.0033443,['O=C1c2ccccc2C(=O)C1(O)Cc1ccccc1'],18,0.010247000000000001,20
C=C1CCC(CCc2ccccc2)CC1,2,0.9389671361502347,1,2.0,0.00341505,0.001373,0.0034858,['O=CC1CC(=O)OC(c2ccccc2)C1SCc1ccc(Cl)cc1'],15,-0.0021127999999999997,20
C=C1CCC(CCc2ccccc2)C(c2ccccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.001373,0.0034858,['O=CC1CC(=O)OC(c2ccccc2)C1SCc1ccc(Cl)cc1'],21,-0.0021127999999999997,20
C=C1CCC2Cc3ccccc3C(=C)CC2C1,2,0.9389671361502347,1,2.0,0.00341505,0.0038733,0.0033443,['N#CC12CCC(=O)CC1CC(=O)c1ccccc1O2'],17,0.000529,20
C=C1CCC2(CCCCc3ccccc31)CC2,2,0.9389671361502347,1,2.0,0.00341505,0.0,0.0034858,['O=C1CCC(C2OC(=O)c3ccccc3COCCC23CC3)N1'],17,-0.0034858,20
C=C1CCC(=C)C1,2,0.9389671361502347,2,4.0,0.00341505,0.00026585,0.0035655,"['O=C1OC(=O)C(c2ccoc2)C1Cc1ccco1', 'Cc1ccc(C2CC(=O)N(Cc3ccccc3)C2=O)cc1']",7,-0.0032996500000000003,20
C=C1CC(=C)C(c2cccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0002582,0.0034858,['O=C1OC(=O)C(c2ccoc2)C1Cc1ccco1'],12,-0.0032275999999999997,20
C=C1CCc2ccccc2C(=C)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0039734,0.0033443,['O=C1OC(c2ccc(CO)cc2)c2ccccc2C(=O)C1Cl'],13,0.0006291000000000001,20
C=C1CC(=C)C(Cc2cccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0002582,0.0034858,['O=C1OC(=O)C(c2ccoc2)C1Cc1ccco1'],13,-0.0032275999999999997,20
c1ccc2c(c1)CCC1CCCCC1C2,2,0.9389671361502347,2,4.0,0.00341505,0.00423535,0.00334325,"['N#CC12CCC(=O)CC1CC(=O)c1ccccc1O2', 'O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1']",15,0.0008920999999999998,20
C=C1CC(=C)c2ccccc2C(c2ccccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0039734,0.0033443,['O=C1OC(c2ccc(CO)cc2)c2ccccc2C(=O)C1Cl'],19,0.0006291000000000001,20
C=C1CCC(C2CCCC(=C)C2)C(=C)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0033443,0.0034858,['O=C1CCC(C2(CC(=O)c3ccccc3)CCCC(=O)O2)C(=O)N1'],15,-0.0001414999999999997,20
C=C1CCCC(CC(=C)c2ccccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0033443,0.0034858,['O=C1CCC(C2(CC(=O)c3ccccc3)CCCC(=O)O2)C(=O)N1'],16,-0.0001414999999999997,20
C=C1C(=C)C(c2ccccc2)C(=C)c2ccccc21,2,0.9389671361502347,1,2.0,0.00341505,0.0255184,0.0033443,['O=C1C(=O)C(c2ccc(Cl)cc2)C(=O)c2ccccc21'],19,0.0221741,20
c1ccc2c(c1)CCCCC2,2,0.9389671361502347,2,4.0,0.00341505,0.01495535,0.00334325,"['O=C1CCc2ccccc2CC1=O', 'O=C1OC(c2ccc(CO)cc2)c2ccccc2C(=O)C1Cl']",11,0.0116121,20
C=C1CCc2cccc(=C)c2C1,2,0.9389671361502347,1,2.0,0.00341505,0.0,0.0034858,['O=C1CCc2oc(-c3ccccc3)c(O)c(=O)c2C1'],12,-0.0034858,20
C=C1CCc2cc(-c3ccccc3)cc(=C)c2C1,2,0.9389671361502347,1,2.0,0.00341505,0.0,0.0034858,['O=C1CCc2oc(-c3ccccc3)c(O)c(=O)c2C1'],18,-0.0034858,20
C=C1CCCCCC1,2,0.9389671361502347,1,2.0,0.00341505,0.0001403,0.0034858,['CCC1(O)CCOC(=O)NC1Cc1ccccc1'],8,-0.0033455,20
C=C1CCCCC(Cc2ccccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0001403,0.0034858,['CCC1(O)CCOC(=O)NC1Cc1ccccc1'],15,-0.0033455,20
C=C1CCCC2CCC(=C)C12,2,0.9389671361502347,1,2.0,0.00341505,0.0042505,0.0033443,['O=C(CC12CCCC(=O)C1C(=O)CC2)c1ccccc1'],11,0.0009061999999999998,20
C=C1CCC(=C)C1Cc1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0002735,0.0034858,['Cc1ccc(C2CC(=O)N(Cc3ccccc3)C2=O)cc1'],14,-0.0032123,20
C=C1CC(=C)C(c2ccccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0002735,0.0034858,['Cc1ccc(C2CC(=O)N(Cc3ccccc3)C2=O)cc1'],13,-0.0032123,20
C=C1c2ccc(-c3ccccc3)cc2C2(c3ccccc3)CCCC1CC2,2,0.9389671361502347,1,2.0,0.00341505,0.0085634,0.0033443,['COC(=O)C1(C)CCC2(c3ccccc3O)COC1C(=O)c1ccc(-c3ccccc3)cc12'],27,0.005219100000000001,20
C=c1c(CCCCc2ccccc2)ccc2ccccc12,2,0.9389671361502347,1,2.0,0.00341505,0.0049262,0.0033443,['O=c1c2ccccc2cc(CO)n1CCOCc1ccccc1'],21,0.0015819000000000002,20
C=C1CC(=C)c2ccccc2C1=C,2,0.9389671361502347,1,2.0,0.00341505,0.0255184,0.0033443,['O=C1C(=O)C(c2ccc(Cl)cc2)C(=O)c2ccccc21'],13,0.0221741,20
c1ccc(C2CC2)cc1,2,0.9389671361502347,1,2.0,0.00341505,0.0013332,0.0034858,['O=CC1(OC(=O)C(F)(F)C(F)c2ccccc2Br)CC1c1ccccc1'],9,-0.0021525999999999997,20
C=C(CCc1ccccc1)CC1CC1c1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0013332,0.0034858,['O=CC1(OC(=O)C(F)(F)C(F)c2ccccc2Br)CC1c1ccccc1'],20,-0.0021525999999999997,20
C=C1CC(=Cc2ccccc2)C(=C)C1c1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0448451,0.0033443,['O=C1OC(=Cc2ccccc2)C(=O)C1c1ccc(O)cc1'],20,0.0415008,20
C=C(CCc1ccccc1)CC1CC1,2,0.9389671361502347,1,2.0,0.00341505,0.0013332,0.0034858,['O=CC1(OC(=O)C(F)(F)C(F)c2ccccc2Br)CC1c1ccccc1'],14,-0.0021525999999999997,20
C1=Cc2ccccc2CC1,2,0.9389671361502347,2,4.0,0.00341505,0.05110365,0.00334325,"['O=C1C(=C2CC(=O)c3ccccc3N2)N=Cc2ccccc21', 'COCC1=Cc2ccccc2C(=O)C1(O)S(=O)(=O)c1ccc(C)cc1']",10,0.0477604,20
C=C1CCC(Cc2cccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0021672,0.0034858,['O=C1OC(Cc2coc(-c3ccccc3)n2)CC1(O)O'],12,-0.0013185999999999996,20
C=C1c2ccccc2C=CC1C(=C)(=C)c1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0180297,0.0033443,['COCC1=Cc2ccccc2C(=O)C1(O)S(=O)(=O)c1ccc(C)cc1'],20,0.0146854,20
C=C1CCC(=C)c2ccccc21,2,0.9389671361502347,1,2.0,0.00341505,0.0081583,0.0033443,['O=C1OC(Cc2ccccc2)C(=O)c2ccccc21'],12,0.004814000000000001,20
C=c1cc2ccccc2c(=C)c1CCc1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0055608,0.0033443,['O=c1c2ccccc2[nH]c(=S)n1CCc1ccc(O)cc1'],20,0.0022165,20
C=C1CC=CC1c1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0016887,0.0034858,['CCOC(=O)C1=CCC(=O)N1c1ccccc1'],12,-0.0017970999999999998,20
C=C1(=C)CCc2ccccc21,2,0.9389671361502347,1,2.0,0.00341505,0.0004399,0.0034858,['COC(=O)C1(C2(C(=O)OC)CS(=O)(=O)c3ccccc32)SCS1'],11,-0.0030459,20
C=C1CC=Cc2ccccc21,2,0.9389671361502347,1,2.0,0.00341505,0.0180297,0.0033443,['COCC1=Cc2ccccc2C(=O)C1(O)S(=O)(=O)c1ccc(C)cc1'],11,0.0146854,20
c1ccc(-c2cccc2)cc1,2,0.9389671361502347,1,2.0,0.00341505,0.0021672,0.0034858,['O=C1OC(Cc2coc(-c3ccccc3)n2)CC1(O)O'],11,-0.0013185999999999996,20
C=C1CCCC1,2,0.9389671361502347,1,2.0,0.00341505,0.0021672,0.0034858,['O=C1OC(Cc2coc(-c3ccccc3)n2)CC1(O)O'],6,-0.0013185999999999996,20
C=C1CCC2(C1)CC(=C)C(=C)C(=C)C2,2,0.9389671361502347,1,2.0,0.00341505,0.0283673,0.0033443,['O=C1CC2(CC(=O)N(Cc3ccccc3)O2)OC(=O)C1=O'],14,0.025023,20
C=C1CCC(Cc2ccc(-c3ccccc3)c2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0021672,0.0034858,['O=C1OC(Cc2coc(-c3ccccc3)n2)CC1(O)O'],18,-0.0013185999999999996,20
C=C1c2ccccc2CC1c1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0048255,0.0033443,['O=CSC1c2ccccc2C(=O)C1c1ccc(Cl)cc1'],16,0.0014811999999999998,20
C=c1cc(=C)c2ccccc2c1,2,0.9389671361502347,1,2.0,0.00341505,0.0055608,0.0033443,['O=c1c2ccccc2[nH]c(=S)n1CCc1ccc(O)cc1'],12,0.0022165,20
C=C1(=C)CC(C2CCC2)c2ccccc21,2,0.9389671361502347,1,2.0,0.00341505,0.0004399,0.0034858,['COC(=O)C1(C2(C(=O)OC)CS(=O)(=O)c3ccccc32)SCS1'],15,-0.0030459,20
C=C(CCCC1C(=C)c2ccccc2C1=C)c1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0061956,0.0033443,['O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc([N+](=O)[O-])cc1'],22,0.0028512999999999998,20
C=C1c2ccccc2C2(c3ccccc3)CCCC1CC2,2,0.9389671361502347,1,2.0,0.00341505,0.0085634,0.0033443,['COC(=O)C1(C)CCC2(c3ccccc3O)COC1C(=O)c1ccc(-c3ccccc3)cc12'],21,0.005219100000000001,20
C=C1c2ccccc2C2CCCC1CC2,2,0.9389671361502347,1,2.0,0.00341505,0.0085634,0.0033443,['COC(=O)C1(C)CCC2(c3ccccc3O)COC1C(=O)c1ccc(-c3ccccc3)cc12'],15,0.005219100000000001,20
C=C1c2ccccc2CC2(CC2)C2C(=C)CCCC12,2,0.9389671361502347,1,2.0,0.00341505,0.0045974,0.0033443,['O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1'],19,0.0012530999999999996,20
C=c1cccc2ccccc12,2,0.9389671361502347,1,2.0,0.00341505,0.0049262,0.0033443,['O=c1c2ccccc2cc(CO)n1CCOCc1ccccc1'],11,0.0015819000000000002,20
C=C1CCC(C2CCCC2=C)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0018804,0.0034858,['NC(=O)C1(C2CCC(=O)C2)CCCC1=O'],12,-0.0016053999999999999,20
C=C1CC(c2ccccc2)C(=C)C1Cc1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0002735,0.0034858,['Cc1ccc(C2CC(=O)N(Cc3ccccc3)C2=O)cc1'],20,-0.0032123,20
C=C1CCC(C(=C)C(Cc2ccccc2)c2ccccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.013388,0.0033443,['CC1(C)OC(=S)CC1(O)C(=O)N(Cc1ccccc1)c1ccccc1C=O'],22,0.010043700000000001,20
C(=Cc1ccccc1)c1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0,0.0034858,['O=C(O)c1ccc(C(=O)O)c(C=Cc2ccccc2)c1O'],14,-0.0034858,20
C=C1CCC(C(CCC(=C)c2ccccc2)CC(=C)CCc2ccccc2)C1,2,0.9389671361502347,1,2.0,0.00341505,0.0036452,0.0033443,['O=C1CCC(C(CCC(=O)c2ccccc2)OC(=O)OC(CBr)c2ccccc2)C1'],28,0.0003008999999999998,20
C=C1CC(=C)C(c2ccccc2)c2ccccc21,2,0.9389671361502347,1,2.0,0.00341505,0.0053075,0.0033443,['O=C1CC(=O)C(O)(c2ccccc2)c2ccccc21'],18,0.0019631999999999996,20
C=C(Cc1ccccc1)c1cccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0209584,0.0033443,['CNC(=S)Nc1ccccc1NC(=S)c1ccco1'],14,0.017614099999999997,20
C=C1c2ccc(-c3ccccc3)cc2C2CCCC1CC2,2,0.9389671361502347,1,2.0,0.00341505,0.0085634,0.0033443,['COC(=O)C1(C)CCC2(c3ccccc3O)COC1C(=O)c1ccc(-c3ccccc3)cc12'],21,0.005219100000000001,20
C=C(CCc1ccccc1)c1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0059799,0.0033443,['CC(C)(C)C(C)(OC(=O)c1ccccc1[N+](=O)[O-])c1ccccc1'],16,0.0026355999999999997,20
C=C1Cc2ccccc2C(=C)C1CCCc1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0,0.0034858,['O=C1Cc2ccccc2C(=O)N1CC(Br)C(F)c1ccccc1'],21,-0.0034858,20
c1ccc2cccc2c1,2,0.9389671361502347,1,2.0,0.00341505,0.0,0.0034858,['S=C(Nc1ccccc1)n1nnc2ccccc21'],9,-0.0034858,20
C=C(Cc1ccccc1)c1ccccc1,2,0.9389671361502347,1,2.0,0.00341505,0.0,0.0034858,['O=C(Nc1ccccc1F)c1ccc(Br)cc1'],15,-0.0034858,20
C=C1CCC(=C)C(=C)C1,1,0.4694835680751174,1,2.0,0.00341505,0.0269739,0.0033443,['O=C1CCC(=Cc2cccc3cccnc23)C(=O)C1'],9,0.023629599999999997,20
C=C1CCC(=Cc2cccc3ccccc23)C(=C)C1,1,0.4694835680751174,1,2.0,0.00341505,0.0269739,0.0033443,['O=C1CCC(=Cc2cccc3cccnc23)C(=O)C1'],19,0.023629599999999997,20
C=C1CC(=C)C(c2cccc2)C1Cc1cccc1,1,0.4694835680751174,1,2.0,0.00341505,0.0002582,0.0034858,['O=C1OC(=O)C(c2ccoc2)C1Cc1ccco1'],18,-0.0032275999999999997,20
C=C1CCc2ccccc2CC1=C,1,0.4694835680751174,1,2.0,0.00341505,0.0259373,0.0033443,['O=C1CCc2ccccc2CC1=O'],13,0.022593,20
C=C1CCC(C2CC(=C)c3ccccc3CCCCC23CC3)C1,1,0.4694835680751174,1,2.0,0.00341505,0.0,0.0034858,['O=C1CCC(C2OC(=O)c3ccccc3COCCC23CC3)N1'],23,-0.0034858,20
c1ccc2c(c1)CCCCCCCC2,1,0.4694835680751174,1,2.0,0.00341505,0.0,0.0034858,['O=C1CCC(C2OC(=O)c3ccccc3COCCC23CC3)N1'],14,-0.0034858,20
C1CCC1,1,0.4694835680751174,1,2.0,0.00341505,0.0004399,0.0034858,['COC(=O)C1(C2(C(=O)OC)CS(=O)(=O)c3ccccc32)SCS1'],4,-0.0030459,20
C=C1C(=C2CC(=C)c3ccccc3C2)C=Cc2ccccc21,1,0.4694835680751174,1,2.0,0.00341505,0.0841776,0.0033443,['O=C1C(=C2CC(=O)c3ccccc3N2)N=Cc2ccccc21'],22,0.08083330000000001,20
C=C1CC(Cc2ccccc2)C(=C)c2ccccc21,1,0.4694835680751174,1,2.0,0.00341505,0.0081583,0.0033443,['O=C1OC(Cc2ccccc2)C(=O)c2ccccc21'],19,0.004814000000000001,20
C=C1CC2(CC(=C)C1=C)CC(=C)C(Cc1ccccc1)C2,1,0.4694835680751174,1,2.0,0.00341505,0.0283673,0.0033443,['O=C1CC2(CC(=O)N(Cc3ccccc3)O2)OC(=O)C1=O'],21,0.025023,20
C=C1CCC(C2(CC(=C)c3ccccc3)CCCC(=C)C2)C(=C)C1,1,0.4694835680751174,1,2.0,0.00341505,0.0033443,0.0034858,['O=C1CCC(C2(CC(=O)c3ccccc3)CCCC(=O)O2)C(=O)N1'],24,-0.0001414999999999997,20
c1ccc2c(c1)CC1CCCC2CC1,1,0.4694835680751174,1,2.0,0.00341505,0.0085634,0.0033443,['COC(=O)C1(C)CCC2(c3ccccc3O)COC1C(=O)c1ccc(-c3ccccc3)cc12'],14,0.005219100000000001,20
C=C1CCC(CC(=C)c2ccccc2)C(=C)C1,1,0.4694835680751174,1,2.0,0.00341505,0.0033422,0.0034858,['O=C1OCC(CC(=O)c2ccccc2)C(=O)O1'],17,-0.0001435999999999998,20
C=C1Cc2ccccc2C2(CC2)C1,1,0.4694835680751174,1,2.0,0.00341505,0.0001728,0.0034858,['O=C1Cc2ccccc2C2(CC2)N1'],13,-0.003313,20
C=C(CC12C(=C)CCCC1C(=C)c1ccccc1CC21CC1)c1ccccc1,1,0.4694835680751174,1,2.0,0.00341505,0.0045974,0.0033443,['O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1'],28,0.0012530999999999996,20
C=C1CCC(=Cc2ccccc2)CC1,1,0.4694835680751174,1,2.0,0.00341505,0.002503,0.0034858,['O=C1CCC(=Cc2ccccc2)CC1'],14,-0.0009827999999999998,20
C=C(Cc1ccccc1)c1ccc2ccccc12,1,0.4694835680751174,1,2.0,0.00341505,0.0,0.0034858,['S=C(Nc1ccccc1)n1nnc2ccccc21'],18,-0.0034858,20
C=C1CC(Cc2ccccc2)c2ccccc21,1,0.4694835680751174,1,2.0,0.00341505,0.0,0.0034858,['O=C1OC(Cc2ccccc2)c2ccccc21'],17,-0.0034858,20
C1CCC2CCCC2C1,1,0.4694835680751174,1,2.0,0.00341505,0.0042505,0.0033443,['O=C(CC12CCCC(=O)C1C(=O)CC2)c1ccccc1'],9,0.0009061999999999998,20
C=C(CC12CCCC(=C)C1C(=C)CC2)c1ccccc1,1,0.4694835680751174,1,2.0,0.00341505,0.0042505,0.0033443,['O=C(CC12CCCC(=O)C1C(=O)CC2)c1ccccc1'],20,0.0009061999999999998,20
c1ccc2c(c1)CCCC2,17,7.053941908713693,10,20.0,0.0086247,0.00661225,0.01174995,"['O=C1CC(=C2CC(=O)c3ccccc3N2)C(=O)O1', 'COC(=O)C1(C2(C)OC(=O)CC2C)CCOc2ccccc21', 'O=C(CC(=O)C1OC(=O)c2ccccc2C1O)c1ccccc1', 'O=C1CC(=Cc2cccc3cccnc23)C(=O)c2ccccc21', 'CN(C)c1cccc2c1CCC(=O)C2=Cc1ccccc1', 'O=C1CC(=C2C(=O)c3ccccc3N2O)C(=O)c2ccccc21', 'O=C1c2ccccc2C(O)CN1CCC1CC(c2ccccc2)C(O)O1', 'COC(=O)C1(C2CC(=O)O2)CSc2ccccc2C1', 'NC(=O)C1Cc2ccccc2C2(CC(=O)c3ccccc3O2)O1', 'COC(=O)C1Cc2ccccc2CN1']",10,-0.0051377,30
c1ccccc1,15,6.224066390041494,11,22.0,0.0086247,0.0101241,0.0071253,"['O=CC1=Cc2ccccc2C(=O)C1c1ccc(C(=O)O)cc1', 'COC(=O)C1(Cc2ccc(OC)cc2)OC(=O)C=Cc2ccc(Br)cc2O1', 'O=C(c1ccccc1)C1OC1c1cc(Cl)cc(Cl)c1O', 'O=C1CCc2oc(O)c(C(=O)c3ccccc3)c2-c2ccccc2O1', 'O=C(c1ccccc1)c1cc(-c2ccccc2)c[nH]1', 'COC(=O)c1ccc(-c2oc3ccccc3c2C(=O)OC)cc1', 'NC(=O)C1Cc2ccccc2C=CN1C1Oc2ccccc2C1=O', 'O=C1CC(=O)C(O)(CC(=O)c2ccccc2)O1', 'O=C(CC(=O)C1OC(=O)c2ccccc2C1O)c1ccccc1', 'O=C1CC(=O)C(C2(O)C(=O)c3ccccc32)O1', 'O=C1CCC(COC(=O)c2ccccc2)c2ccccc2N1']",6,0.0029988000000000003,30
c1ccc2cccc2c1,12,4.979253112033195,4,8.0,0.0086247,0.02434235,0.0067122,"['O=[N+]([O-])c1ccc2oc(-c3ccccc3)c(-c3ccccc3)c2c1', 'CCC(=O)c1cc(-c2ccc3occc3c2)n[nH]1', 'COC(=O)c1ccc(-c2oc3ccccc3c2C(=O)OC)cc1', 'c1ccc(-c2c(-c3ccncc3)oc3ccccc23)cc1']",9,0.017630149999999997,30
c1ccc(-c2cc3ccccc3c2)cc1,6,2.4896265560165975,3,6.0,0.0086247,0.0253208,0.0062991,"['O=[N+]([O-])c1ccc2oc(-c3ccccc3)c(-c3ccccc3)c2c1', 'COC(=O)c1ccc(-c2oc3ccccc3c2C(=O)OC)cc1', 'c1ccc(-c2c(-c3ccncc3)oc3ccccc23)cc1']",15,0.019021700000000002,30
C=C1CCCc2ccccc21,6,2.4896265560165975,2,4.0,0.0086247,0.00348175,0.01174995,"['O=C(CC(=O)C1OC(=O)c2ccccc2C1O)c1ccccc1', 'O=C1c2ccccc2C(O)CN1CCC1CC(c2ccccc2)C(O)O1']",11,-0.0082682,30
C=C1CCc2ccccc21,6,2.4896265560165975,3,6.0,0.0086247,0.0133758,0.0071253,"['CC(C)(C)OC1C(=O)c2ccccc2C1O', 'NC(=O)C1Cc2ccccc2C=CN1C1Oc2ccccc2C1=O', 'O=C1OC(c2ccccc2F)c2ccccc21']",10,0.0062505,30
c1ccc2ccccc2c1,6,2.4896265560165975,2,4.0,0.0086247,0.046819900000000005,0.0067122,"['O=C1CC(=Cc2cccc3cccnc23)C(=O)c2ccccc21', 'O=C1CC(CC(=O)c2ccc3ccccc3n2)CN1']",10,0.0401077,30
c1ccc2c(c1)CCC2,5,2.0746887966804977,5,10.0,0.0086247,0.0133758,0.0071253,"['CC(C)(C)OC1C(=O)c2ccccc2C1O', 'NC(=O)C1Cc2ccccc2C=CN1C1Oc2ccccc2C1=O', 'O=C1CC(=C2C(=O)c3ccccc3N2O)C(=O)c2ccccc21', 'O=C1c2cccnc2C(=O)N1C1CC(CO)CC1O', 'O=C1OC(c2ccccc2F)c2ccccc21']",9,0.0062505,30
C1=Cc2ccccc2CC1,5,2.0746887966804977,3,6.0,0.0086247,0.0406766,0.0062991,"['O=CC1=Cc2ccccc2C(=O)C1c1ccc(C(=O)O)cc1', 'O=CC1=C(C2=CCSc3ccccc32)OCCO1', 'O=C1C=Cc2ccccc2C1Br']",10,0.0343775,30
C1=Cc2ccccc2CCC1,5,2.0746887966804977,2,4.0,0.0086247,0.033749299999999996,0.0067122,"['CN(C)OC(=O)N1Cc2ccccc2C=C(C#N)C1=O', 'NC(=O)C1Cc2ccccc2C=CN1C1Oc2ccccc2C1=O']",11,0.027037099999999994,30
c1ccc(-c2cccc2)cc1,4,1.6597510373443984,2,4.0,0.0086247,0.09401675,0.0067122,"['O=C(c1ccccc1)c1cc(-c2ccccc2)c[nH]1', 'CC1(C)OCC(=Cc2oc(-c3ccccc3)c(Cl)c2O)C1=O']",11,0.08730455,30
c1ccc(-c2ccc3ccccc23)cc1,4,1.6597510373443984,2,4.0,0.0086247,0.031415849999999995,0.0067122,"['O=[N+]([O-])c1ccc2oc(-c3ccccc3)c(-c3ccccc3)c2c1', 'c1ccc(-c2c(-c3ccncc3)oc3ccccc23)cc1']",15,0.024703649999999994,30
c1ccc(C2CCCC2)cc1,4,1.6597510373443984,1,2.0,0.0086247,0.0008643,0.0101241,['O=C1c2ccccc2C(O)CN1CCC1CC(c2ccccc2)C(O)O1'],11,-0.0092598,30
